symbol,company,id,date,source,api_source,titre,contenu,score,sentiment,confiance,poids,score_pondere,url,nouveau,analyse_date,ajout_date,article_id,date_publication,score_sentiment,date_analyse
AMZN,Amazon,,,Rlsbb.to,newsapi,Wildcard Kitchen S03E02 1080p AMZN WEB-DL H264-RAWR,"Wildcard Kitchen S03E02 1080p AMZN WEB-DL H264-RAWR. Season 3, Episode 02 “Asian Night Market”Three generations of Asian cuisine’s finest throw down some heat in the Wildcard Kitchen. Host Eric Adjepong challenges Asian American legends Chef Jet Tila, … [+697 chars]",,neutral,0.829,1.58,0.0,https://post.rlsbb.to/wildcard-kitchen-s03e02-1080p-amzn-web-dl-h264-rawr/,,,2026-01-15,a3d58eaa798d3218,2026-01-14,0.0,2026-01-15 10:04:56
AMZN,Amazon,,,MarketBeat,newsapi,Why Amazon’s ‘Overbought’ Signal Isn’t a Red Flag,"Why Amazon’s ‘Overbought’ Signal Isn’t a Red Flag. Amazon-branded package on an automated warehouse conveyor highlights e-commerce logistics.
<ul><li>Amazon's RSI has pushed into overbought territory, a signal that likely reflects strength rather th… [+4578 chars]",,positive,0.871,1.58,1.38,https://www.marketbeat.com/originals/why-amazons-overbought-signal-isnt-a-red-flag/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,,,2026-01-15,24f3dc4fe1c5a1c7,2026-01-13,0.871,2026-01-15 10:04:56
META,Meta,,,Business Insider,newsapi,"Creatine, ADHD video games: The quest for a better brain is turning into a gold rush","Creatine, ADHD video games: The quest for a better brain is turning into a gold rush. At this point, you've probably at least thought about dropping a few scoops of creatine into your morning smoothie. An amino acid compound that promotes energy production in brain and muscle cells, i… [+7484 chars]",,neutral,0.923,1.3,0.0,https://www.businessinsider.com/americas-obsession-paying-to-get-smarter-brain-hacking-adhd-alzheimers-2026-1,,,2026-01-15,ad668af12983fdce,2026-01-13,0.0,2026-01-15 10:04:59
AAPL,Apple,,,Yahoo Entertainment,newsapi,Why Google stock is on fire in 2026,"Why Google stock is on fire in 2026. If you arent watching the story unfolding at Alphabet (GOOG, GOOGL), you need to wake up.
Shares of the search giant are already up 7.7% this year and the companys market cap has settled above $4 tr… [+3551 chars]",,positive,0.904,1.32,1.193,https://finance.yahoo.com/news/why-google-stock-is-on-fire-in-2026-142253886.html,,,2026-01-15,5247aa03b86e84fb,2026-01-14,0.904,2026-01-15 20:22:34
MSFT,Microsoft,,,Barchart.com,newsapi,This Trade for Microsoft Profits if the Stock Stays Above $435,"This Trade for Microsoft Profits if the Stock Stays Above $435. The price of Microsoft (MSFT) stock has dropped in recent months and the company is due to report earnings on January 28th after the market close.
To take advantage of the volatility skew around ear… [+3900 chars]",,negative,0.948,1.58,-1.502,https://www.barchart.com/story/news/37036074/this-trade-for-microsoft-profits-if-the-stock-stays-above-435,,,2026-01-15,3f6583c86de31bd7,2026-01-14,-0.948,2026-01-15 20:22:39
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,Nvidia stock falls as China reportedly restricts imports of H200 chips,Nvidia stock falls as China reportedly restricts imports of H200 chips. Nvidia (NVDA) stock sank roughly 2% in early trading Wednesday after Reuters reported that Chinese authorities have instructed customs agents to ban the entrance of the tech giant's H200 AI chips int… [+2350 chars],,negative,0.973,1.58,-1.542,https://finance.yahoo.com/news/nvidia-stock-falls-as-china-reportedly-restricts-imports-of-h200-chips-155203605.html,,,2026-01-15,80ff2163381e9bf0,2026-01-14,-0.973,2026-01-15 20:22:45
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,Mizuho Raises PT on NVIDIA (NVDA) Stock,"Mizuho Raises PT on NVIDIA (NVDA) Stock. NVIDIA Corporation (NASDAQ:NVDA) is one of the Best Fundamental Stocks to Buy According to Analysts.On January 9, Mizuho analyst Vijay Rakesh lifted the price objective on NVIDIA Corporation (NASDAQ:… [+1481 chars]",,positive,0.831,1.58,1.316,https://finance.yahoo.com/news/mizuho-raises-pt-nvidia-nvda-175302588.html,,,2026-01-15,1083c3f603bfda6c,2026-01-14,0.831,2026-01-15 20:22:46
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,Why Google stock is on fire in 2026,"Why Google stock is on fire in 2026. If you arent watching the story unfolding at Alphabet (GOOG, GOOGL), you need to wake up.
Shares of the search giant are already up 7.7% this year and the companys market cap has settled above $4 tr… [+3551 chars]",,positive,0.904,1.32,1.193,https://finance.yahoo.com/news/why-google-stock-is-on-fire-in-2026-142253886.html,,,2026-01-15,5247aa03b86e84fb,2026-01-14,0.904,2026-01-15 20:22:46
GOOGL,Google,,,Yahoo Entertainment,newsapi,Why Google stock is on fire in 2026,"Why Google stock is on fire in 2026. If you arent watching the story unfolding at Alphabet (GOOG, GOOGL), you need to wake up.
Shares of the search giant are already up 7.7% this year and the companys market cap has settled above $4 tr… [+3551 chars]",,positive,0.904,1.32,1.193,https://finance.yahoo.com/news/why-google-stock-is-on-fire-in-2026-142253886.html,,,2026-01-15,5247aa03b86e84fb,2026-01-14,0.904,2026-01-15 20:22:50
AMZN,Amazon,,,Yahoo Entertainment,newsapi,Cantor Fitzgerald Reduces PT on Amazon.com (AMZN) Stock,"Cantor Fitzgerald Reduces PT on Amazon.com (AMZN) Stock. If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,neutral,0.949,1.32,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_c2536737-06fc-4d76-8195-0304e98e7299,,,2026-01-15,5e5bc3401dbf81ae,2026-01-14,0.0,2026-01-15 20:22:54
META,Meta,,,Wired,newsapi,How AI Companies Got Caught Up in US Military Efforts,"How AI Companies Got Caught Up in US Military Efforts. At the start of 2024, Anthropic, Google, Meta, and OpenAI were united against military use of their AI tools. But over the next 12 months, something changed.
In January, OpenAI quietly rescinded its… [+4960 chars]",,negative,0.455,1.58,-0.721,https://www.wired.com/story/book-excerpt-silicon-empires-nick-srnicek/,,,2026-01-15,905a13a0c464b58e,2026-01-14,-0.455,2026-01-15 20:22:57
META,Meta,,,Business Insider,newsapi,Goldman Sachs breaks down what the doomsayers get wrong about the US economy in 8 charts,"Goldman Sachs breaks down what the doomsayers get wrong about the US economy in 8 charts. American investors are worried.
They've been worried for a while now: that a recession is coming, that stock valuations are overheated, and that AI spending is the only thing keeping the economy (an… [+7496 ch...",,negative,0.952,1.58,-1.508,https://www.businessinsider.com/goldman-sachs-bears-are-wrong-us-stocks-will-rise-2026-1,,,2026-01-15,d22a06d7661c2123,2026-01-14,-0.952,2026-01-15 20:22:58
META,Meta,,,Yahoo Entertainment,newsapi,"The ‘Magnificent 7’ stocks are dying, and Wall Street is pretty happy about it","The ‘Magnificent 7’ stocks are dying, and Wall Street is pretty happy about it. The S&amp;P 500 fell 0.19% yesterday but, interestingly, the equal weight S&amp;P 500 (a notional index that values each stock equally) was marginally up. Thats because more investors are picking bet… [+2526 chars]",,negative,0.891,1.58,-1.411,https://finance.yahoo.com/news/magnificent-7-stocks-dying-wall-113857386.html,,,2026-01-15,7946408c48c65a9c,2026-01-14,-0.891,2026-01-15 20:22:58
META,Meta,,,Investing.com,gnews,S&P 500: Failed Stock Market Breakouts Raise Risk of a Deeper Pullback,"S&P 500: Failed Stock Market Breakouts Raise Risk of a Deeper Pullback. The finished the day lower by 53 bps, which was better than the intraday low when it was down by more than 1%. More importantly, the index closed below the wedge trendline. Perhaps this means nothing, and the index gaps higher t...",,negative,0.95,1.56,-1.482,https://www.investing.com/analysis/sp-500-failed-stock-market-breakouts-raise-risk-of-a-deeper-pullback-200673259,,,2026-01-15,d5958862b813b7f8,2026-01-15,-0.95,2026-01-15 20:22:58
META,Meta,,,TheStreet,newsapi,Meta makes drastic workforce decision after $73 billion in losses,"Meta makes drastic workforce decision after $73 billion in losses. Meta, which operates social media platforms Instagram and Facebook, is rethinking its investments after a group of its products failed to yield profitable results over the past few years.
Metas Real… [+5598 chars]",,negative,0.931,1.58,-1.475,https://www.thestreet.com/employment/meta-makes-drastic-workforce-decision-after-73-billion-in-losses,,,2026-01-15,c4a6f3dbfc2ab0c1,2026-01-14,-0.931,2026-01-15 20:22:59
AAPL,Apple,,,Barchart.com,newsapi,Stock Indexes Settle Lower on Tech Weakness,"Stock Indexes Settle Lower on Tech Weakness. US Nov retail sales rose +0.6% m/m, stronger than expectations of +0.5% m/m.  Also, Nov retail sales ex-autos rose +0.5% m/m, stronger than expectations of +0.4% m/m.
US Dec existing home sales rose… [+8212 chars]",,positive,0.792,1.58,1.255,https://www.barchart.com/story/news/37048717/stock-indexes-settle-lower-on-tech-weakness,,,2026-01-16,a1b0e0ac2767666c,2026-01-14,0.792,2026-01-16 20:20:18
AAPL,Apple,,,Yahoo Entertainment,newsapi,Goldman Sachs earnings: Bank tops profit estimates as dealmaking boom bucks Wall Street trend,"Goldman Sachs earnings: Bank tops profit estimates as dealmaking boom bucks Wall Street trend. Wall Streets dealmaking boom didnt slow at Goldman Sachs (GS) in the fourth quarter.
Goldman reported net income of $4.6 billion, or $14.01 earnings per share, a 12% increase from the fourth quarter… [+41...",,positive,0.95,1.58,1.505,https://finance.yahoo.com/news/goldman-sachs-earnings-bank-tops-profit-estimates-as-dealmaking-boom-bucks-wall-street-trend-125649196.html,,,2026-01-16,10a13236fb602094,2026-01-15,0.95,2026-01-16 20:20:19
AAPL,Apple,,,MarketBeat,newsapi,Qualcomm: Wall Street’s Patience Is Wearing Thin,"Qualcomm: Wall Street’s Patience Is Wearing Thin. Qualcomm logo over advanced semiconductor circuitry underscores its leadership in mobile, AI, and connectivity chips.
<ul><li>Qualcomms first major downgrade of 2026 has triggered a sharp sell-off a… [+4750 chars]",,negative,0.966,1.58,-1.53,https://www.marketbeat.com/originals/qualcomm-wall-streets-patience-is-wearing-thin/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,,,2026-01-16,e4775def4096eac5,2026-01-14,-0.966,2026-01-16 20:20:19
AAPL,Apple,,,Yahoo Entertainment,newsapi,"Stock market today: Nasdaq futures lead Dow, S&P 500 higher as TSMC's strong outlook buoys AI hopes","Stock market today: Nasdaq futures lead Dow, S&P 500 higher as TSMC's strong outlook buoys AI hopes. US stock futures climbed on Thursday, signaling a recovery from back-to-back losses as chip linchpin TSMC's strong outlook boosted AI hopes in the wait for more big bank earnings.
Contracts on the t...",,positive,0.921,1.58,1.459,https://finance.yahoo.com/news/live/stock-market-today-nasdaq-futures-lead-dow-sp-500-higher-as-tsmcs-strong-outlook-buoys-ai-hopes-235521821.html,,,2026-01-16,d6b128fce2663b6b,2026-01-14,0.921,2026-01-16 20:20:19
AAPL,Apple,,,Yahoo Entertainment,newsapi,4 semiconductor stocks giving the AI boom 'more legs',"4 semiconductor stocks giving the AI boom 'more legs'. The AI supercycle is far from exhausted, and semiconductor companies like industry titan TSMC (TSM) are among the catalysts to watch.
""This earnings report, really more than anything, supports the i… [+2650 chars]",,positive,0.887,1.58,1.404,https://finance.yahoo.com/news/4-semiconductor-stocks-giving-the-ai-boom-more-legs-175135867.html,,,2026-01-16,86102d24de14a5ae,2026-01-15,0.887,2026-01-16 20:20:19
MSFT,Microsoft,,,Yahoo Entertainment,newsapi,L1 Capital International’s Views on Jacobs Solutions (J),"L1 Capital International’s Views on Jacobs Solutions (J). L1 Capital, an investment management firm, released its L1 Capital International Fund (unhedged) fourth-quarter 2025 investor letter. A copy of the letter can be downloaded here. The Strategy focuses… [+4048 chars]",,neutral,0.938,1.58,0.0,https://finance.yahoo.com/news/l1-capital-international-views-jacobs-140416313.html,,,2026-01-16,f3fd0e39a1f3253f,2026-01-15,0.0,2026-01-16 20:20:22
MSFT,Microsoft,,,Yahoo Entertainment,newsapi,Microsoft Stock Ready to Rebound After Recent Slide,"Microsoft Stock Ready to Rebound After Recent Slide. Microsoft Corp (NASDAQ:MSFT) was last seen down 2.4% to trade at $459.49 at last check, taking a backseat after rival Alphabet (GOOGL) hit a $4 trillion market capon the heels of its multi-year AI pa… [+1209 chars]",,negative,0.971,1.3,-1.258,https://finance.yahoo.com/news/microsoft-stock-ready-rebound-recent-201023104.html,,,2026-01-16,7c5e3ccbe23c132d,2026-01-14,-0.971,2026-01-16 20:20:22
MSFT,Microsoft,,,Barchart.com,newsapi,Stocks Retreat as Big Tech Falters,"Stocks Retreat as Big Tech Falters. The S&amp;P 500 Index ($SPX) (SPY) today is down -0.96%, the Dow Jones Industrials Index ($DOWI) (DIA) is down -0.57%, and the Nasdaq 100 Index ($IUXX) (QQQ) is down -1.53%.  March E-mini S&amp;P fut… [+9330 chars]",,negative,0.968,1.3,-1.255,https://www.barchart.com/story/news/37043512/stocks-retreat-as-big-tech-falters,,,2026-01-16,ce4d3961858d248e,2026-01-14,-0.968,2026-01-16 20:20:23
MSFT,Microsoft,,,Barchart.com,newsapi,Stock Indexes Settle Lower on Tech Weakness,"Stock Indexes Settle Lower on Tech Weakness. US Nov retail sales rose +0.6% m/m, stronger than expectations of +0.5% m/m.  Also, Nov retail sales ex-autos rose +0.5% m/m, stronger than expectations of +0.4% m/m.
US Dec existing home sales rose… [+8212 chars]",,positive,0.792,1.58,1.255,https://www.barchart.com/story/news/37048717/stock-indexes-settle-lower-on-tech-weakness,,,2026-01-16,a1b0e0ac2767666c,2026-01-14,0.792,2026-01-16 20:20:23
MSFT,Microsoft,,,MarketWatch,newsapi,Four reasons to buy this overlooked group of stocks early in 2026,Four reasons to buy this overlooked group of stocks early in 2026. Small-cap companies in the U.S. are expected by analysts to increase profits much more quickly than larger companies as they see the greatest benefits from lower borrowing rates and tax breaks. - Get… [+7057 chars],,positive,0.887,1.3,1.149,https://www.marketwatch.com/story/four-reasons-to-buy-this-overlooked-group-of-stocks-early-in-2026-50e33545,,,2026-01-16,3af13d9f19321225,2026-01-14,0.887,2026-01-16 20:20:23
MSFT,Microsoft,,,Yahoo Entertainment,newsapi,Why Salesforce stock is already down 10% this year,"Why Salesforce stock is already down 10% this year. Not even a tighter relationship between Salesforce (CRM) CEO Marc Benioff and the Trump administration is stopping an ongoing slide in the software giant's stock.
Shares of Salesforce have plunged a… [+4302 chars]",,negative,0.974,1.58,-1.542,https://finance.yahoo.com/news/why-salesforce-stock-is-already-down-10-this-year-140641454.html,,,2026-01-16,013f15a8cbac1ba0,2026-01-15,-0.974,2026-01-16 20:20:24
TSLA,Tesla,,,Barchart.com,newsapi,Stock Indexes Settle Lower on Tech Weakness,"Stock Indexes Settle Lower on Tech Weakness. US Nov retail sales rose +0.6% m/m, stronger than expectations of +0.5% m/m.  Also, Nov retail sales ex-autos rose +0.5% m/m, stronger than expectations of +0.4% m/m.
US Dec existing home sales rose… [+8212 chars]",,positive,0.792,1.58,1.255,https://www.barchart.com/story/news/37048717/stock-indexes-settle-lower-on-tech-weakness,,,2026-01-16,a1b0e0ac2767666c,2026-01-14,0.792,2026-01-16 20:20:26
TSLA,Tesla,,,GlobeNewswire,newsapi,Lithium Reclaims Its Role as a Critical Growth Metal as Miners Ramp Up Operations in 2026,"Lithium Reclaims Its Role as a Critical Growth Metal as Miners Ramp Up Operations in 2026. NEW YORK, Jan. 15, 2026 (GLOBE NEWSWIRE) -- Market News UpdatesNews Commentary - Lithium demand is picking up real momentum as electric vehicles and energy storage continue to scale globally. EVs rem… [+13555 ...",,positive,0.877,1.58,1.389,https://www.globenewswire.com/news-release/2026/01/15/3219571/0/en/Lithium-Reclaims-Its-Role-as-a-Critical-Growth-Metal-as-Miners-Ramp-Up-Operations-in-2026.html,,,2026-01-16,2fe8d915ff1e5c88,2026-01-15,0.877,2026-01-16 20:20:27
TSLA,Tesla,,,24/7 Wall St.,newsapi,Did Nvidia Just Unleash a Tesla-Killer?,"Did Nvidia Just Unleash a Tesla-Killer?. <ul><li>Tesla (TSLA) delivered 1.6M vehicles in 2025, down 8.6% year-over-year. This marks the steepest annual drop in company history.
</li><li>Nvidias open-source Alpamayo platform could enable an… [+5439 chars]",,negative,0.975,1.3,-1.264,https://247wallst.com/investing/2026/01/14/did-nvidia-just-unleash-a-tesla-killer/,,,2026-01-16,92e7ace47615f0ac,2026-01-14,-0.975,2026-01-16 20:20:27
